Point,45.49862,-73.56348
Point,45.49777,-73.56169
Point,45.491368,-73.55608
Point,45.489883,-73.556348
Point,45.48827196,-73.55660071
Point,45.486087,-73.54732
Point,45.487063,-73.543373
Point,45.4880419,-73.53990113
Point,45.491295,-73.530413
Point,45.498088,-73.510245
Point,45.499359,-73.506625
Point,45.499359,-73.506625
Point,45.500123,-73.504309
Point,45.50092959,-73.5019513
Point,45.50478152,-73.48421813
Point,45.504823,-73.483303
Point,45.50613133,-73.46324576
Point,45.506353,-73.46022
Point,45.50751999,-73.44227968
Point,45.508316,-73.430775
Point,45.50889383,-73.42196189
Point,45.51023984,-73.40139302
Point,45.51118,-73.387277
Point,45.51158214,-73.38094534
Point,45.512,-73.37432
Point,45.51292841,-73.36048317
Point,45.51426343,-73.33994684
Point,45.514992,-73.333777
Point,45.51886749,-73.32048454
Point,45.52458042,-73.30159173
Point,45.53033887,-73.2823271
Point,45.531733,-73.277677
Point,45.53592538,-73.26356698
Point,45.54579,-73.23062
Point,45.545822,-73.230432
Point,45.54724423,-73.22536756
Point,45.548065,-73.218122
Point,45.548132,-73.210645
Point,45.54881512,-73.20443749
Point,45.554538,-73.200048
Point,45.56118176,-73.19559483
Point,45.564193,-73.193558
Point,45.569733,-73.18985
Point,45.57409089,-73.18646466
Point,45.575053,-73.185155
Point,45.5771,-73.17904
Point,45.57964483,-73.16739585
Point,45.581829,-73.157489
Point,45.58404635,-73.14728746
Point,45.58835608,-73.12802292
Point,45.59260258,-73.108735
Point,45.59540648,-73.09614823
Point,45.59693344,-73.08891006
Point,45.60125772,-73.06926937
Point,45.6056283,-73.04961669
Point,45.60990475,-73.02991508
Point,45.6142484,-73.01037017
Point,45.61853096,-72.99088554
Point,45.62292244,-72.97081138
Point,45.62718682,-72.95123956
Point,45.627912,-72.947913
Point,45.627912,-72.947913
Point,45.62847,-72.945462
Point,45.629073,-72.942777
Point,45.63158312,-72.93110456
Point,45.63579782,-72.91204442
Point,45.636193,-72.910168
Point,45.636922,-72.907532
Point,45.63790375,-72.90320531
Point,45.64307393,-72.88438596
Point,45.643337,-72.883711
Point,45.64977074,-72.86593989
Point,45.65685344,-72.84797342
Point,45.66955282,-72.83834718
Point,45.68049685,-72.82510872
Point,45.68851933,-72.8083074
Point,45.689,-72.80619
Point,45.69239937,-72.78838801
Point,45.693003,-72.785175
Point,45.69319,-72.78459
Point,45.69654219,-72.77790564
Point,45.70051665,-72.77184403
Point,45.71067066,-72.75709954
Point,45.720323,-72.742968
Point,45.72080692,-72.74235812
Point,45.730937,-72.72766483
Point,45.733205,-72.724375
Point,45.74112148,-72.71286126
Point,45.75126124,-72.69811365
Point,45.76139823,-72.68337312
Point,45.77085822,-72.66775227
Point,45.77944382,-72.65108882
Point,45.780708,-72.649176
Point,45.787412,-72.635508
Point,45.78799895,-72.63448711
Point,45.79660685,-72.61774878
Point,45.80517169,-72.60107603
Point,45.81377307,-72.5843176
Point,45.82388891,-72.56960136
Point,45.83506851,-72.55659043
Point,45.837976,-72.553179
Point,45.84519448,-72.5420792
Point,45.85115427,-72.5254884
Point,45.85174874,-72.52362358
Point,45.85568042,-72.51732401
Point,45.856594,-72.516144
Point,45.8621462,-72.50990324
Point,45.872013,-72.498608
Point,45.87363749,-72.49674087
Point,45.87951,-72.49016
Point,45.882431,-72.487905
Point,45.882431,-72.487905
Point,45.883488,-72.487015
Point,45.88505775,-72.48506105
Point,45.88962335,-72.47779319
Point,45.89572458,-72.46970326
Point,45.90026854,-72.46113776
Point,45.90532002,-72.45497395
Point,45.91639323,-72.44162289
Point,45.92737191,-72.42811129
Point,45.932518,-72.42074
Point,45.93702555,-72.41280954
Point,45.943944,-72.400631
Point,45.94621503,-72.39669563
Point,45.95863399,-72.39104698
Point,45.95868872,-72.3910627
Point,45.97239316,-72.39787403
Point,45.98605664,-72.40471117
Point,46.00034088,-72.40677444
Point,46.01482489,-72.40713715
Point,46.021528,-72.407327
Point,46.02694114,-72.40527657
Point,46.02861987,-72.40362051
Point,46.032392,-72.39968
Point,46.04072,-72.39708
Point,46.04180412,-72.3971492
Point,46.043637,-72.397321
Point,46.055333,-72.398491
Point,46.05624985,-72.39858599
Point,46.07071582,-72.40001987
Point,46.080415,-72.395697
Point,46.08338091,-72.39220183
Point,46.09455736,-72.37900642
Point,46.102183,-72.372818
Point,46.102869,-72.372383
Point,46.105754,-72.370557
Point,46.10730491,-72.36951572
Point,46.111648,-72.364163
Point,46.11794713,-72.35533216
Point,46.119521,-72.353138
Point,46.120807,-72.35136
Point,46.12671264,-72.33875461
Point,46.13446752,-72.32150942
Point,46.14243471,-72.30389866
Point,46.15035518,-72.28636896
Point,46.15783454,-72.26862879
Point,46.160118,-72.263006
Point,46.1650828,-72.25069173
Point,46.171716,-72.2343
Point,46.172385,-72.23260513
Point,46.17956434,-72.21483061
Point,46.18696647,-72.19657918
Point,46.193444,-72.180254
Point,46.19411265,-72.17886608
Point,46.195317,-72.176355
Point,46.201078,-72.165772
Point,46.202575,-72.163017
Point,46.20310696,-72.16207402
Point,46.205685,-72.15703
Point,46.21086279,-72.14452399
Point,46.211324,-72.143414
Point,46.21240223,-72.14084219
Point,46.21690365,-72.13693723
Point,46.22261328,-72.13641253
Point,46.23706351,-72.13509207
Point,46.25151161,-72.13376304
Point,46.26597431,-72.13240664
Point,46.26924888,-72.13190004
Point,46.27944966,-72.12567899
Point,46.29248398,-72.11654171
Point,46.29510655,-72.11457272
Point,46.297142,-72.112778
Point,46.299095,-72.107553
Point,46.30139995,-72.10116472
Point,46.30791548,-72.0827248
Point,46.313087,-72.068161
Point,46.31457308,-72.06395905
Point,46.32117437,-72.04537149
Point,46.32781267,-72.02678647
Point,46.329938,-72.02064
Point,46.332477,-72.014687
Point,46.33451248,-72.01177094
Point,46.33582304,-72.00958765
Point,46.33893628,-72.00807368
Point,46.34999105,-72.00790316
Point,46.357859,-72.007831
Point,46.361762,-72.007938
Point,46.36448376,-72.00767596
Point,46.369061,-72.004489
Point,46.37282,-71.995602
Point,46.3732206,-71.99291159
Point,46.37616356,-71.97244757
Point,46.37909745,-71.95194711
Point,46.38201468,-71.93148245
Point,46.382572,-71.927617
Point,46.38496316,-71.91100376
Point,46.38792008,-71.89050407
Point,46.389556,-71.878888
Point,46.39083116,-71.86992179
Point,46.39376577,-71.84934145
Point,46.39665663,-71.82904801
Point,46.39956608,-71.80853508
Point,46.40246686,-71.78803143
Point,46.404862,-71.770622
Point,46.40535775,-71.76741727
Point,46.408438,-71.760277
Point,46.41427192,-71.75136751
Point,46.42422623,-71.73615348
Point,46.43419778,-71.72099502
Point,46.44420347,-71.70573628
Point,46.45415894,-71.69054018
Point,46.459078,-71.685052
Point,46.465642,-71.680985
Point,46.46671454,-71.6803232
Point,46.47986356,-71.67219851
Point,46.482091,-71.670815
Point,46.49313687,-71.66399314
Point,46.50651611,-71.65573443
Point,46.5199067,-71.64744587
Point,46.53301387,-71.63935891
Point,46.5342,-71.638742
Point,46.539182,-71.634212
Point,46.541515,-71.628331
Point,46.54270028,-71.62483311
Point,46.545093,-71.617908
Point,46.54916739,-71.60647841
Point,46.555113,-71.594453
Point,46.55824302,-71.59020259
Point,46.560866,-71.586655
Point,46.56892132,-71.57581898
Point,46.57956492,-71.56139579
Point,46.59023159,-71.54696922
Point,46.60061289,-71.53291267
Point,46.61126027,-71.51846502
Point,46.61886653,-71.50828209
Point,46.62129872,-71.50335653
Point,46.62351,-71.49694
Point,46.62780671,-71.48442908
Point,46.631912,-71.472523
Point,46.63431945,-71.46549677
Point,46.64081228,-71.44715685
Point,46.64863409,-71.42936172
Point,46.65409458,-71.40982589
Point,46.66048963,-71.39142897
Point,46.663978,-71.381613
Point,46.66713041,-71.37261722
Point,46.67226,-71.358108
Point,46.67376941,-71.35381032
Point,46.68063507,-71.33433322
Point,46.684288,-71.326518
Point,46.68854829,-71.31801968
Point,46.694723,-71.30561
Point,46.69642782,-71.30047567
Point,46.700712,-71.286567
Point,46.702408,-71.283519
Point,46.753832,-71.300331
Point,46.753832,-71.300331
Point,46.709564,-71.270336
Point,46.7178,-71.249327
Point,46.717874,-71.249085
Point,46.71944182,-71.23943901
Point,46.72009463,-71.21850751
Point,46.720632,-71.213778
Point,46.72341908,-71.19795483
Point,46.72570282,-71.17715356
Point,46.72768604,-71.15627489
Point,46.72943419,-71.13725941
Point,46.73079,-71.122671
Point,46.73155423,-71.11448312
Point,46.733251,-71.095972
Point,46.73346731,-71.09358426
Point,46.73538487,-71.07269421
Point,46.7373047,-71.05178417
Point,46.73922584,-71.03088716
Point,46.7414908,-71.01006628
Point,46.744763,-70.99587
Point,46.74658039,-70.99031628
Point,46.75466136,-70.97289367
Point,46.764098,-70.958221
Point,46.7645727,-70.95757502
Point,46.772288,-70.947812
Point,46.7756554,-70.94389451
Point,46.778234,-70.941119
Point,46.78753382,-70.93213303
Point,46.79993304,-70.92050437
Point,46.81128128,-70.90678771
Point,46.81969887,-70.89067139
Point,46.82840298,-70.87336312
Point,46.83668649,-70.85689664
Point,46.8453509,-70.83967517
Point,46.85396111,-70.82255776
Point,46.8625926,-70.8053232
Point,46.87002946,-70.7876277
Point,46.873297,-70.779228
Point,46.877049,-70.76954729
Point,46.88422766,-70.7510268
Point,46.890482,-70.734895
Point,46.89141221,-70.73246264
Point,46.89876592,-70.7140628
Point,46.90732737,-70.69626974
Point,46.91563163,-70.67924611
Point,46.92385575,-70.66233779
Point,46.93226412,-70.64509306
Point,46.933202,-70.643138
Point,46.94070344,-70.62777612
Point,46.943905,-70.621178
Point,46.94911567,-70.61046591
Point,46.95750696,-70.59321492
Point,46.96552717,-70.57651844
Point,46.971768,-70.562922
Point,46.973442,-70.559161
Point,46.973442,-70.559161
Point,46.975637,-70.554435
Point,46.98190062,-70.54070826
Point,46.98982414,-70.52335261
Point,46.99791897,-70.50558779
Point,47.0059234,-70.48798478
Point,47.01389198,-70.47051066
Point,47.02347598,-70.45453931
Point,47.03394111,-70.44193439
Point,47.04581126,-70.42762699
Point,47.05706397,-70.41399495
Point,47.06808144,-70.40065872
Point,47.07907238,-70.38732157
Point,47.09036804,-70.37366098
Point,47.10108499,-70.36067857
Point,47.11259904,-70.34671309
Point,47.12384136,-70.33309088
Point,47.13506823,-70.31943702
Point,47.14627595,-70.30647449
Point,47.15781255,-70.29335946
Point,47.16876814,-70.28003663
Point,47.18001365,-70.26634209
Point,47.19100105,-70.2529279
Point,47.20224233,-70.23918388
Point,47.21337098,-70.22554826
Point,47.22461492,-70.21182404
Point,47.23554757,-70.19841183
Point,47.24703046,-70.18432367
Point,47.25797952,-70.17089993
Point,47.26918411,-70.15712447
Point,47.28009115,-70.14369591
Point,47.29103663,-70.13025306
Point,47.30251464,-70.11613163
Point,47.31343909,-70.1027046
Point,47.32387363,-70.08768053
Point,47.33302053,-70.07231515
Point,47.340491,-70.059786
Point,47.34288917,-70.0557612
Point,47.35229707,-70.03998651
Point,47.352766,-70.039164
Point,47.359615,-70.027668
Point,47.360623,-70.026107
Point,47.360623,-70.026107
Point,47.362465,-70.023097
Point,47.3730067,-70.00983543
Point,47.38494865,-69.9984057
Point,47.39724443,-69.98654938
Point,47.40936767,-69.97557417
Point,47.42091202,-69.96282331
Point,47.43076291,-69.94730268
Point,47.43836735,-69.92897063
Point,47.44491897,-69.90986648
Point,47.4554748,-69.89507156
Point,47.46585017,-69.88069004
Point,47.4757515,-69.86493545
Point,47.479581,-69.858878
Point,47.48572385,-69.84914898
Point,47.491812,-69.839394
Point,47.495394,-69.83371401
Point,47.50572764,-69.81859766
Point,47.51756963,-69.80698245
Point,47.53069938,-69.79749806
Point,47.54355655,-69.78820715
Point,47.55655753,-69.77834557
Point,47.56786903,-69.76560576
Point,47.57816345,-69.75025466
Point,47.58959951,-69.73687085
Point,47.60110017,-69.7234851
Point,47.61226359,-69.71049859
Point,47.616433,-69.705538
Point,47.62325828,-69.69629209
Point,47.630109,-69.687563
Point,47.63441674,-69.68230919
Point,47.641697,-69.673319
Point,47.64557666,-69.66852426
Point,47.6567129,-69.65480882
Point,47.66827275,-69.64278927
Point,47.68094195,-69.63133138
Point,47.69294664,-69.62045827
Point,47.70375491,-69.60861255
Point,47.71204671,-69.59017972
Point,47.72047028,-69.57306691
Point,47.73153494,-69.55921791
Point,47.74463594,-69.55074517
Point,47.75880496,-69.54628053
Point,47.77293551,-69.54183588
Point,47.78711519,-69.53739848
Point,47.80103242,-69.53194088
Point,47.810143,-69.524445
Point,47.822638,-69.52287
Point,47.824745,-69.527236
Point,47.824745,-69.527236
Point,47.827325,-69.528494
Point,47.835463,-69.522908
Point,47.83638429,-69.52192615
Point,47.838692,-69.519461
Point,47.84811629,-69.50920987
Point,47.86085992,-69.5007781
Point,47.87187967,-69.48703953
Point,47.88252316,-69.47235139
Point,47.89309975,-69.45777394
Point,47.90350334,-69.44342059
Point,47.91403177,-69.42875687
Point,47.92474321,-69.41399925
Point,47.93599357,-69.40022492
Point,47.94856171,-69.38869214
Point,47.96077791,-69.37751327
Point,47.97281504,-69.36644978
Point,47.98552123,-69.35473903
Point,47.99783363,-69.34340058
Point,48.00995217,-69.3322134
Point,48.02180187,-69.32130569
Point,48.03414349,-69.30989256
Point,48.04600714,-69.29707078
Point,48.05699091,-69.28268085
Point,48.06802228,-69.2682409
Point,48.07965124,-69.25301274
Point,48.09055232,-69.23870667
Point,48.09478203,-69.21913115
Point,48.1065515,-69.21009924
Point,48.109594,-69.206975
Point,48.11692322,-69.19665126
Point,48.1250077,-69.17834094
Point,48.125847,-69.176208
Point,48.127231,-69.172646
Point,48.127231,-69.172646
Point,48.128332,-69.170084
Point,48.13392759,-69.16206946
Point,48.14473188,-69.14776158
Point,48.15257415,-69.12961421
Point,48.16352578,-69.11497398
Point,48.1740707,-69.10001361
Point,48.182135,-69.0820944
Point,48.1901202,-69.06435046
Point,48.19826178,-69.04623514
Point,48.203183,-69.035612
Point,48.20749037,-69.02885862
Point,48.21701933,-69.01278936
Point,48.218588,-69.010036
Point,48.2263404,-68.99615069
Point,48.23555511,-68.98215299
Point,48.24654087,-68.96694511
Point,48.2558576,-68.95038274
Point,48.257229,-68.947759
Point,48.259122,-68.944267
Point,48.26525429,-68.93244686
Point,48.2734655,-68.914907
Point,48.28179365,-68.8970631
Point,48.28982098,-68.87699877
Point,48.290197,-68.868577
Point,48.2914649,-68.858394
Point,48.29936285,-68.84008757
Point,48.30473,-68.822532
Point,48.3055972,-68.8208154
Point,48.31692672,-68.80709213
Point,48.319263,-68.804636
Point,48.32726589,-68.7921744
Point,48.33691999,-68.77783313
